customer_id,last_txn_date,activity_status
C7722,2025-04-16,Active
C7723,2025-08-28,Active
C7724,2025-01-19,Active
C7725,2023-11-10,Active
C7726,2025-03-06,Active
C7727,2024-06-21,Dormant
C7728,2025-06-07,Dormant
C7729,2025-01-04,Dormant
C7730,2024-04-10,Dormant
C7731,2024-11-04,Active
C7732,2024-06-12,Dormant
C7733,2024-05-18,Dormant
C7734,2024-04-12,Dormant
C7735,2024-10-06,Active
C7736,2025-09-19,Dormant
C7737,2023-11-24,Dormant
C7738,2024-08-21,Active
C7739,2024-09-07,Dormant
C7740,2024-05-11,Dormant
C7741,2024-09-11,Active
C7742,2024-04-04,Dormant
C7743,2024-03-06,Active
C7744,2024-02-29,Dormant
C7745,2025-08-11,Dormant
C7746,2024-02-17,Active
C7747,2024-04-09,Dormant
C7748,2024-03-29,Dormant
C7749,2024-09-04,Active
C7750,2024-03-29,Active
C7751,2024-01-26,Dormant
C7752,2024-01-10,Dormant
C7753,2024-12-17,Dormant
C7754,2024-04-28,Dormant
C7755,2024-07-07,Active
C7756,2023-12-16,Dormant
C7757,2024-08-04,Dormant
C7758,2025-02-06,Active
C7759,2024-02-05,Dormant
C7760,2025-09-07,Dormant
C7761,2025-01-21,Dormant
C7762,2024-04-23,Active
C7763,2025-09-16,Dormant
C7764,2025-05-01,Dormant
C7765,2024-11-22,Active
C7766,2024-12-03,Dormant
C7767,2023-10-24,Dormant
C7768,2024-09-30,Active
C7769,2023-11-26,Active
C7770,2025-01-11,Dormant
C7771,2024-11-28,Dormant
C7772,2024-02-22,Active
C7773,2024-11-30,Dormant
C7774,2024-07-29,Active
C7775,2024-11-10,Dormant
C7776,2025-08-03,Dormant
C7777,2024-02-03,Active
C7778,2024-02-14,Dormant
C7779,2024-08-29,Active
C7780,2025-06-12,Dormant
C7781,2025-02-24,Dormant
C7782,2023-11-24,Active
C7783,2025-01-28,Active
C7784,2025-03-09,Dormant
C7785,2024-11-04,Dormant
C7786,2025-02-11,Active
C7787,2024-11-01,Dormant
C7788,2024-12-03,Dormant
C7789,2024-05-15,Dormant
C7790,2025-02-22,Active
C7791,2024-02-26,Dormant
C7792,2025-04-28,Active
C7793,2024-10-23,Active
C7794,2024-11-30,Active
C7795,2024-12-31,Active
C7796,2025-05-28,Active
C7797,2025-08-01,Dormant
C7798,2024-12-15,Active
C7799,2024-11-17,Active
C7800,2023-12-16,Active
C7801,2025-04-15,Dormant
C7802,2025-08-21,Active
C7803,2025-06-17,Dormant
C7804,2024-03-05,Dormant
C7805,2024-11-12,Active
C7806,2024-09-22,Dormant
C7807,2024-04-05,Active
C7808,2025-04-22,Dormant
C7809,2024-08-28,Dormant
C7810,2025-05-27,Active
C7811,2024-09-29,Dormant
C7812,2024-06-11,Active
C7813,2025-03-27,Dormant
C7814,2023-12-15,Dormant
C7815,2024-01-20,Active
C7816,2025-04-24,Dormant
C7817,2024-09-14,Active
C7818,2024-01-22,Dormant
C7819,2024-09-24,Active
C7820,2024-08-28,Dormant
C7821,2024-06-05,Active
C7822,2024-07-14,Active
C7823,2024-08-01,Active
C7824,2025-06-29,Dormant
C7825,2025-08-04,Dormant
C7826,2024-02-18,Active
C7827,2024-06-03,Active
C7828,2024-03-08,Active
C7829,2024-12-26,Active
C7830,2024-08-26,Dormant
C7831,2024-08-01,Dormant
C7832,2025-01-21,Active
C7833,2025-07-28,Dormant
C7834,2024-08-10,Dormant
C7835,2024-12-15,Dormant
C7836,2023-12-25,Active
C7837,2023-12-13,Active
C7838,2025-01-18,Dormant
C7839,2024-01-27,Dormant
C7840,2025-05-05,Active
C7841,2023-11-30,Active
C7842,2024-05-23,Dormant
C7843,2025-04-20,Dormant
C7844,2025-03-10,Dormant
C7845,2025-05-23,Active
C7846,2024-01-08,Active
C7847,2025-01-11,Dormant
C7848,2024-03-01,Dormant
C7849,2024-01-24,Active
C7850,2024-09-11,Active
C7851,2024-07-02,Dormant
C7852,2025-06-16,Active
C7853,2024-10-07,Active
C7854,2024-04-09,Dormant
C7855,2024-06-18,Dormant
C7856,2025-01-19,Active
C7857,2025-08-24,Active
C7858,2023-10-29,Active
C7859,2025-07-19,Active
C7860,2025-04-01,Dormant
C7861,2025-05-12,Active
C7862,2025-03-03,Active
C7863,2023-11-06,Active
C7864,2024-11-16,Dormant
C7865,2025-05-13,Dormant
C7866,2023-12-16,Dormant
C7867,2025-09-19,Dormant
C7868,2024-09-03,Dormant
C7869,2025-08-16,Dormant
C7870,2025-01-30,Active
C7871,2025-08-20,Dormant
C7872,2024-10-20,Active
C7873,2024-05-24,Dormant
C7874,2024-07-25,Active
C7875,2024-05-20,Dormant
C7876,2025-07-31,Dormant
C7877,2025-01-07,Dormant
C7878,2024-07-24,Dormant
C7879,2025-02-02,Dormant
C7880,2025-02-24,Active
C7881,2025-01-08,Dormant
C7882,2024-08-23,Dormant
C7883,2025-04-30,Dormant
C7884,2025-06-22,Dormant
C7885,2025-01-09,Active
C7886,2025-06-17,Dormant
C7887,2025-09-16,Active
C7888,2024-09-21,Active
C7889,2025-07-22,Active
C7890,2024-03-13,Dormant
C7891,2023-12-22,Active
C7892,2023-11-28,Active
C7893,2024-07-11,Active
C7894,2024-05-08,Dormant
C7895,2025-03-12,Active
C7896,2024-05-31,Active
C7897,2024-10-16,Dormant
C7898,2024-06-26,Dormant
C7899,2024-01-27,Active
C7900,2025-01-28,Dormant
C7901,2024-11-14,Dormant
C7902,2023-11-10,Dormant
C7903,2024-08-22,Dormant
C7904,2024-02-19,Dormant
C7905,2023-12-30,Dormant
C7906,2024-05-17,Dormant
C7907,2024-11-30,Dormant
C7908,2024-12-26,Dormant
C7909,2025-02-17,Dormant
C7910,2024-07-31,Dormant
C7911,2025-04-10,Dormant
C7912,2024-04-30,Active
C7913,2025-09-08,Dormant
C7914,2025-01-27,Active
C7915,2024-07-31,Dormant
C7916,2023-12-01,Active
C7917,2024-08-13,Dormant
C7918,2025-03-15,Active
C7919,2023-12-09,Dormant
C7920,2024-06-06,Dormant
C7921,2024-06-02,Dormant
C7922,2025-09-16,Active
C7923,2024-04-24,Active
C7924,2024-06-16,Active
C7925,2024-02-14,Active
C7926,2024-02-01,Dormant
C7927,2025-05-20,Dormant
C7928,2025-06-13,Dormant
C7929,2024-11-15,Dormant
C7930,2025-08-24,Active
C7931,2025-09-19,Active
C7932,2025-08-19,Dormant
C7933,2025-09-19,Active
C7934,2024-04-14,Active
C7935,2023-11-19,Active
C7936,2024-01-29,Dormant
C7937,2024-10-28,Active
C7938,2025-02-01,Dormant
C7939,2024-09-14,Dormant
C7940,2025-09-07,Dormant
C7941,2024-03-28,Active
C7942,2024-02-24,Dormant
C7943,2024-10-01,Active
C7944,2024-05-30,Dormant
C7945,2025-06-05,Dormant
C7946,2024-11-08,Dormant
C7947,2025-02-03,Active
C7948,2023-12-18,Dormant
C7949,2024-02-22,Dormant
C7950,2025-06-26,Active
C7951,2024-03-07,Active
C7952,2024-05-18,Active
C7953,2025-04-01,Dormant
C7954,2025-02-16,Active
C7955,2025-03-14,Dormant
C7956,2024-04-03,Dormant
C7957,2024-11-15,Dormant
C7958,2024-09-14,Dormant
C7959,2024-02-09,Dormant
C7960,2024-10-31,Active
C7961,2024-03-08,Dormant
C7962,2025-07-29,Dormant
C7963,2023-11-10,Active
C7964,2023-12-09,Active
C7965,2025-08-12,Dormant
C7966,2024-12-17,Active
C7967,2025-05-27,Dormant
C7968,2025-09-02,Active
C7969,2024-06-26,Dormant
C7970,2024-02-22,Active
C7971,2025-04-16,Active
C7972,2024-06-17,Dormant
C7973,2025-04-27,Active
C7974,2024-03-19,Active
C7975,2025-07-03,Active
C7976,2024-11-17,Active
C7977,2025-01-27,Dormant
C7978,2025-02-28,Dormant
C7979,2025-07-16,Dormant
C7980,2024-08-21,Active
C7981,2024-09-08,Active
C7982,2024-04-10,Active
C7983,2025-02-16,Active
C7984,2024-07-30,Active
C7985,2025-08-11,Active
C7986,2025-09-07,Dormant
C7987,2025-07-04,Dormant
C7988,2023-12-17,Dormant
C7989,2023-11-26,Dormant
C7990,2023-12-22,Dormant
C7991,2023-10-26,Active
C7992,2024-12-23,Dormant
C7993,2023-11-02,Active
C7994,2025-08-27,Active
C7995,2025-05-10,Active
C7996,2025-03-17,Dormant
C7997,2025-06-04,Dormant
C7998,2024-10-05,Dormant
C7999,2024-01-03,Dormant
C8000,2024-09-14,Active
C8001,2025-04-19,Dormant
C8002,2024-03-04,Active
C8003,2025-01-20,Active
C8004,2025-01-22,Active
C8005,2024-02-28,Active
C8006,2024-07-22,Dormant
C8007,2025-05-06,Dormant
C8008,2024-04-08,Dormant
C8009,2024-11-02,Dormant
C8010,2023-11-29,Active
C8011,2025-08-08,Active
C8012,2024-11-01,Dormant
C8013,2025-06-10,Active
C8014,2025-06-15,Dormant
C8015,2024-09-06,Dormant
C8016,2025-06-06,Active
C8017,2024-03-22,Active
C8018,2023-11-12,Active
C8019,2025-01-13,Active
C8020,2024-07-26,Active
C8021,2023-10-27,Active
C8022,2024-03-24,Active
C8023,2025-08-03,Active
C8024,2025-01-30,Dormant
C8025,2024-01-17,Active
C8026,2024-05-19,Dormant
C8027,2025-06-20,Active
C8028,2025-01-21,Active
C8029,2024-05-26,Active
C8030,2023-11-27,Dormant
C8031,2025-07-03,Dormant
C8032,2025-02-17,Dormant
C8033,2024-04-14,Active
C8034,2023-12-17,Active
C8035,2024-10-09,Active
C8036,2024-09-20,Dormant
C8037,2025-05-01,Active
C8038,2024-04-15,Active
C8039,2024-06-15,Dormant
C8040,2024-05-08,Dormant
C8041,2025-07-05,Dormant
C8042,2024-10-15,Active
C8043,2024-08-25,Dormant
C8044,2025-06-10,Active
C8045,2025-07-05,Active
C8046,2025-07-25,Dormant
C8047,2025-03-19,Active
C8048,2025-05-28,Dormant
C8049,2025-08-23,Active
C8050,2024-11-06,Dormant
C8051,2025-01-26,Dormant
C8052,2024-12-09,Dormant
C8053,2025-08-18,Dormant
C8054,2025-07-11,Active
C8055,2024-06-21,Active
C8056,2025-02-25,Dormant
C8057,2025-04-13,Active
C8058,2024-03-01,Dormant
C8059,2024-05-14,Active
C8060,2024-06-18,Active
C8061,2025-07-28,Active
C8062,2024-03-18,Dormant
C8063,2024-10-12,Dormant
C8064,2024-12-26,Active
C8065,2025-05-07,Dormant
C8066,2025-01-10,Dormant
C8067,2024-10-21,Dormant
C8068,2024-12-05,Active
C8069,2025-02-25,Dormant
C8070,2025-09-05,Active
C8071,2025-04-10,Active
C8072,2025-06-30,Dormant
C8073,2024-12-26,Active
C8074,2025-01-01,Active
C8075,2025-05-12,Dormant
C8076,2024-03-20,Dormant
C8077,2024-11-12,Active
C8078,2024-09-18,Dormant
C8079,2024-08-03,Dormant
C8080,2024-11-17,Active
C8081,2024-07-21,Active
C8082,2024-03-28,Active
C8083,2024-09-27,Dormant
C8084,2024-08-31,Dormant
C8085,2024-07-12,Dormant
C8086,2025-03-02,Active
C8087,2025-08-18,Dormant
C8088,2025-01-11,Dormant
C8089,2023-12-03,Dormant
C8090,2025-02-01,Dormant
C8091,2025-08-28,Dormant
C8092,2023-12-25,Active
C8093,2025-08-15,Active
C8094,2024-06-29,Dormant
C8095,2024-08-30,Active
C8096,2025-09-13,Dormant
C8097,2023-11-17,Active
C8098,2025-01-03,Dormant
C8099,2024-12-16,Active
C8100,2024-03-22,Dormant
C8101,2025-09-09,Dormant
C8102,2024-04-26,Dormant
C8103,2024-02-07,Active
C8104,2025-03-20,Active
C8105,2024-11-05,Active
C8106,2024-03-03,Active
C8107,2025-06-22,Dormant
C8108,2023-11-05,Dormant
C8109,2025-02-05,Active
C8110,2024-09-25,Active
C8111,2025-06-26,Active
C8112,2024-11-06,Dormant
C8113,2025-04-05,Active
C8114,2024-09-25,Active
C8115,2025-07-28,Dormant
C8116,2025-06-25,Active
C8117,2025-05-30,Active
C8118,2023-12-27,Active
C8119,2025-05-30,Active
C8120,2025-04-06,Active
C8121,2023-11-18,Dormant
C8122,2024-11-15,Dormant
C8123,2024-03-17,Active
C8124,2024-01-27,Dormant
C8125,2024-03-13,Dormant
C8126,2025-07-15,Dormant
C8127,2025-06-17,Dormant
C8128,2025-02-16,Active
C8129,2025-06-06,Active
C8130,2024-04-29,Active
C8131,2024-06-22,Dormant
C8132,2024-11-05,Dormant
C8133,2025-05-15,Dormant
C8134,2025-05-01,Active
C8135,2025-06-02,Dormant
C8136,2025-04-26,Dormant
C8137,2024-07-17,Dormant
C8138,2024-06-24,Active
C8139,2024-01-17,Dormant
C8140,2025-08-10,Dormant
C8141,2025-06-30,Active
C8142,2024-06-16,Dormant
C8143,2024-04-25,Dormant
C8144,2024-12-25,Dormant
C8145,2025-08-13,Dormant
C8146,2023-12-31,Active
C8147,2025-01-21,Active
C8148,2025-07-16,Dormant
C8149,2025-07-23,Dormant
C8150,2023-12-09,Active
C8151,2024-04-14,Dormant
C8152,2024-07-05,Active
C8153,2024-10-13,Active
C8154,2024-10-31,Active
C8155,2025-01-19,Dormant
C8156,2024-11-21,Active
C8157,2025-05-23,Active
C8158,2025-06-14,Dormant
C8159,2024-05-21,Active
C8160,2024-06-02,Dormant
C8161,2024-06-16,Active
C8162,2025-03-06,Active
C8163,2023-11-09,Active
C8164,2024-08-03,Active
C8165,2024-01-01,Active
C8166,2024-10-30,Active
C8167,2024-02-09,Active
C8168,2023-12-17,Dormant
C8169,2024-01-30,Active
C8170,2023-12-22,Dormant
C8171,2024-02-24,Dormant
C8172,2025-01-16,Dormant
C8173,2024-01-25,Dormant
C8174,2024-03-13,Active
C8175,2024-08-31,Dormant
C8176,2024-12-19,Dormant
C8177,2025-06-09,Dormant
C8178,2024-03-17,Active
C8179,2024-09-16,Active
C8180,2025-07-29,Dormant
C8181,2025-09-19,Dormant
C8182,2024-02-10,Active
C8183,2024-10-28,Dormant
C8184,2025-04-04,Active
C8185,2024-03-13,Active
C8186,2024-10-27,Dormant
C8187,2023-10-30,Dormant
C8188,2024-11-28,Active
C8189,2025-03-21,Dormant
C8190,2025-04-01,Active
C8191,2025-02-01,Dormant
C8192,2025-04-03,Dormant
C8193,2024-11-28,Dormant
C8194,2024-10-26,Dormant
C8195,2025-05-26,Dormant
C8196,2024-12-07,Dormant
C8197,2024-12-12,Dormant
C8198,2025-06-25,Active
C8199,2024-08-06,Dormant
C8200,2023-11-24,Dormant
C8201,2025-08-12,Dormant
C8202,2025-01-02,Dormant
C8203,2024-04-25,Dormant
C8204,2025-05-06,Active
C8205,2024-06-24,Active
C8206,2025-08-31,Dormant
C8207,2024-10-13,Dormant
C8208,2025-09-04,Active
C8209,2025-06-11,Dormant
C8210,2024-01-19,Dormant
C8211,2024-02-24,Dormant
C8212,2023-12-26,Active
C8213,2024-01-06,Active
C8214,2025-07-08,Active
C8215,2024-09-09,Active
C8216,2025-07-06,Dormant
C8217,2024-10-08,Dormant
C8218,2024-07-20,Active
C8219,2025-02-05,Dormant
C8220,2024-01-19,Active
C8221,2023-12-21,Dormant
C8222,2024-07-23,Dormant
C8223,2025-08-16,Dormant
C8224,2024-09-04,Dormant
C8225,2025-08-09,Active
C8226,2024-08-28,Active
C8227,2025-03-05,Dormant
C8228,2024-11-11,Dormant
C8229,2024-12-07,Dormant
C8230,2024-03-23,Dormant
C8231,2024-01-15,Active
C8232,2024-10-14,Dormant
C8233,2025-05-27,Dormant
C8234,2025-02-22,Dormant
C8235,2024-10-05,Active
C8236,2025-07-12,Active
C8237,2024-10-13,Dormant
C8238,2024-05-14,Dormant
C8239,2024-12-13,Dormant
C8240,2025-09-08,Active
C8241,2024-08-17,Dormant
C8242,2024-12-24,Active
C8243,2025-03-02,Active
C8244,2025-05-15,Active
C8245,2025-07-21,Dormant
C8246,2025-05-29,Dormant
C8247,2024-08-29,Dormant
C8248,2024-04-10,Active
C8249,2025-02-27,Dormant
C8250,2025-04-18,Active
C8251,2024-02-09,Active
C8252,2023-10-27,Dormant
C8253,2025-07-23,Active
C8254,2024-01-07,Active
C8255,2024-05-11,Active
C8256,2024-01-19,Active
C8257,2025-03-03,Active
C8258,2024-06-18,Active
C8259,2025-02-01,Active
C8260,2024-12-21,Dormant
C8261,2024-06-05,Active
C8262,2024-06-18,Active
C8263,2023-11-14,Dormant
C8264,2024-03-20,Dormant
C8265,2024-09-10,Active
C8266,2024-06-09,Dormant
C8267,2024-06-04,Active
C8268,2025-06-19,Dormant
C8269,2023-11-07,Active
C8270,2024-06-17,Active
C8271,2024-12-02,Dormant
C8272,2025-03-24,Dormant
C8273,2024-09-08,Active
C8274,2024-11-10,Dormant
C8275,2025-09-19,Active
C8276,2024-05-12,Dormant
C8277,2024-05-27,Active
C8278,2024-01-13,Dormant
C8279,2023-12-25,Active
C8280,2025-04-09,Active
C8281,2024-04-23,Dormant
C8282,2024-05-13,Dormant
C8283,2024-09-25,Active
C8284,2023-11-05,Active
C8285,2025-01-04,Active
C8286,2025-04-19,Dormant
C8287,2024-08-08,Active
C8288,2023-11-29,Dormant
C8289,2024-12-19,Dormant
C8290,2025-02-02,Active
C8291,2023-10-22,Active
C8292,2024-11-20,Active
C8293,2025-08-14,Dormant
C8294,2025-05-05,Active
C8295,2024-03-15,Active
C8296,2024-01-21,Dormant
C8297,2024-06-29,Active
C8298,2024-07-02,Active
C8299,2024-07-03,Dormant
C8300,2025-07-28,Active
C8301,2025-07-03,Dormant
C8302,2024-02-20,Dormant
C8303,2024-09-15,Active
C8304,2024-01-27,Active
C8305,2025-07-23,Active
C8306,2024-05-04,Dormant
C8307,2025-08-18,Active
C8308,2025-08-06,Active
C8309,2025-03-02,Active
C8310,2024-06-11,Active
C8311,2025-07-04,Active
C8312,2025-05-11,Active
C8313,2025-06-07,Active
C8314,2025-04-10,Dormant
C8315,2023-11-03,Active
C8316,2025-01-05,Active
C8317,2025-08-16,Active
C8318,2024-04-19,Dormant
C8319,2025-02-19,Dormant
C8320,2024-10-27,Dormant
C8321,2023-12-08,Dormant
C8322,2024-07-11,Dormant
C8323,2025-05-27,Active
C8324,2024-10-21,Active
C8325,2025-08-11,Active
C8326,2025-02-02,Dormant
C8327,2024-09-07,Dormant
C8328,2024-04-07,Dormant
C8329,2024-07-06,Dormant
C8330,2024-04-06,Dormant
C8331,2024-10-08,Active
C8332,2025-09-07,Dormant
C8333,2025-08-08,Active
C8334,2025-07-03,Dormant
C8335,2024-04-03,Active
C8336,2024-03-19,Active
C8337,2025-03-04,Dormant
C8338,2024-01-11,Dormant
C8339,2025-09-08,Active
C8340,2024-06-12,Active
C8341,2025-04-18,Dormant
C8342,2024-08-30,Dormant
C8343,2025-06-03,Active
C8344,2024-08-13,Dormant
C8345,2024-09-28,Dormant
C8346,2024-12-22,Active
C8347,2025-05-24,Dormant
C8348,2024-09-01,Dormant
C8349,2025-02-09,Dormant
C8350,2024-09-25,Dormant
C8351,2023-10-26,Active
C8352,2023-11-12,Dormant
C8353,2024-07-31,Active
C8354,2024-03-15,Active
C8355,2025-03-08,Dormant
C8356,2024-06-28,Dormant
C8357,2025-04-27,Dormant
C8358,2025-05-05,Dormant
C8359,2024-04-28,Dormant
C8360,2025-06-10,Active
C8361,2023-11-24,Active
C8362,2025-02-26,Active
C8363,2024-03-10,Dormant
C8364,2024-01-19,Active
C8365,2025-04-03,Dormant
C8366,2023-11-19,Dormant
C8367,2024-03-01,Dormant
C8368,2025-05-09,Active
C8369,2024-07-12,Dormant
C8370,2025-05-11,Dormant
C8371,2025-04-25,Active
C8372,2024-04-15,Active
C8373,2024-05-31,Active
C8374,2025-05-17,Active
C8375,2023-12-29,Active
C8376,2025-04-11,Dormant
C8377,2024-03-06,Dormant
C8378,2024-10-31,Dormant
C8379,2025-08-09,Active
C8380,2025-09-04,Active
C8381,2025-02-16,Active
C8382,2025-03-30,Dormant
C8383,2024-06-04,Dormant
C8384,2024-10-29,Active
C8385,2025-01-09,Active
C8386,2024-02-22,Dormant
C8387,2025-07-05,Active
C8388,2024-06-03,Active
C8389,2024-03-27,Active
C8390,2024-08-29,Dormant
C8391,2025-03-29,Dormant
C8392,2024-11-30,Dormant
C8393,2025-06-12,Active
C8394,2025-05-20,Active
C8395,2024-05-09,Dormant
C8396,2025-03-07,Dormant
C8397,2025-02-05,Active
C8398,2025-04-15,Active
C8399,2024-11-12,Active
C8400,2024-01-25,Dormant
C8401,2024-09-01,Active
C8402,2024-02-03,Dormant
C8403,2024-02-22,Dormant
C8404,2024-10-02,Active
C8405,2024-12-10,Active
C8406,2024-10-13,Active
C8407,2025-01-23,Active
C8408,2025-08-24,Dormant
C8409,2025-05-03,Active
C8410,2024-09-15,Active
C8411,2025-04-20,Active
C8412,2023-12-23,Dormant
C8413,2025-07-08,Dormant
C8414,2025-08-04,Dormant
C8415,2023-11-02,Active
C8416,2024-03-02,Active
C8417,2025-03-18,Dormant
C8418,2024-08-13,Dormant
C8419,2024-03-19,Active
C8420,2025-01-06,Dormant
C8421,2024-09-28,Active
C8422,2024-10-14,Active
C8423,2025-02-26,Dormant
C8424,2025-04-16,Active
C8425,2025-02-07,Active
C8426,2023-12-03,Dormant
C8427,2024-06-12,Active
C8428,2025-05-13,Dormant
C8429,2025-04-03,Active
C8430,2024-12-09,Dormant
C8431,2025-05-15,Dormant
C8432,2024-11-17,Dormant
C8433,2023-12-27,Dormant
C8434,2025-08-01,Active
C8435,2024-12-25,Active
C8436,2025-05-29,Dormant
C8437,2024-07-09,Dormant
C8438,2023-12-31,Dormant
C8439,2025-03-14,Active
C8440,2025-05-29,Dormant
C8441,2024-11-05,Dormant
C8442,2024-09-14,Dormant
C8443,2024-06-21,Dormant
C8444,2024-01-17,Active
C8445,2024-09-29,Active
C8446,2025-07-04,Active
C8447,2024-07-01,Dormant
C8448,2025-01-19,Active
C8449,2024-10-29,Active
C8450,2023-12-09,Active
C8451,2024-05-23,Dormant
C8452,2024-09-05,Active
C8453,2025-03-05,Active
C8454,2025-09-11,Active
C8455,2025-01-29,Active
C8456,2024-12-28,Dormant
C8457,2024-03-18,Active
C8458,2025-01-27,Active
C8459,2024-12-30,Active
C8460,2024-08-06,Dormant
C8461,2024-06-28,Dormant
C8462,2023-12-28,Dormant
C8463,2024-07-26,Dormant
C8464,2025-01-16,Active
C8465,2024-05-10,Active
C8466,2024-01-23,Active
C8467,2024-10-04,Dormant
C8468,2024-09-12,Dormant
C8469,2025-09-07,Dormant
C8470,2024-02-11,Dormant
C8471,2024-10-10,Dormant
C8472,2025-09-20,Active
C8473,2025-06-20,Dormant
C8474,2025-02-07,Dormant
C8475,2024-08-10,Active
C8476,2024-03-24,Dormant
C8477,2024-01-12,Active
C8478,2024-09-10,Active
C8479,2023-11-20,Dormant
C8480,2025-09-19,Dormant
C8481,2024-10-11,Dormant
C8482,2025-08-15,Active
C8483,2024-08-22,Dormant
C8484,2024-09-08,Dormant
C8485,2023-11-13,Active
C8486,2025-06-06,Dormant
C8487,2023-12-06,Active
C8488,2025-03-23,Active
C8489,2024-10-21,Active
C8490,2024-09-23,Dormant
C8491,2024-04-26,Active
C8492,2024-12-30,Dormant
C8493,2024-09-01,Active
C8494,2025-06-30,Dormant
C8495,2025-07-11,Dormant
C8496,2023-11-20,Active
C8497,2023-11-10,Active
C8498,2024-09-01,Active
C8499,2024-09-16,Dormant
C8500,2023-12-31,Dormant
C8501,2024-05-31,Dormant
C8502,2024-02-16,Active
C8503,2025-04-04,Active
C8504,2025-08-18,Active
C8505,2024-02-17,Dormant
C8506,2024-06-06,Dormant
C8507,2025-05-12,Active
C8508,2025-09-07,Dormant
C8509,2025-07-15,Active
C8510,2025-06-25,Dormant
C8511,2024-01-10,Active
C8512,2024-01-27,Active
C8513,2024-07-29,Active
C8514,2024-07-03,Active
C8515,2025-08-04,Dormant
C8516,2025-03-21,Dormant
C8517,2024-09-01,Active
C8518,2023-12-01,Dormant
C8519,2025-08-04,Active
C8520,2024-03-07,Dormant
C8521,2024-01-15,Dormant
C8522,2025-04-09,Active
C8523,2024-08-26,Active
C8524,2025-08-05,Dormant
C8525,2025-01-14,Dormant
C8526,2025-09-15,Dormant
C8527,2024-02-26,Active
C8528,2024-03-30,Dormant
C8529,2025-01-19,Active
C8530,2024-02-17,Active
C8531,2024-11-09,Dormant
C8532,2025-01-14,Dormant
C8533,2024-05-21,Dormant
C8534,2024-08-11,Dormant
C8535,2024-09-28,Active
C8536,2025-04-24,Active
C8537,2024-12-05,Active
C8538,2024-04-17,Active
C8539,2024-02-22,Dormant
C8540,2024-12-17,Dormant
C8541,2025-08-17,Active
C8542,2025-07-14,Dormant
C8543,2024-05-20,Active
C8544,2024-10-02,Active
C8545,2025-07-10,Dormant
C8546,2024-03-03,Dormant
C8547,2024-11-03,Dormant
C8548,2024-10-06,Dormant
C8549,2025-05-03,Dormant
C8550,2024-07-16,Active
C8551,2025-03-21,Dormant
C8552,2024-09-18,Dormant
C8553,2024-03-20,Active
C8554,2023-11-01,Dormant
C8555,2023-12-22,Dormant
C8556,2025-01-21,Dormant
C8557,2024-03-26,Dormant
C8558,2025-09-20,Dormant
C8559,2025-05-28,Active
C8560,2025-08-14,Dormant
C8561,2024-07-03,Active
C8562,2025-05-23,Dormant
C8563,2025-01-01,Dormant
C8564,2024-02-12,Dormant
C8565,2025-06-22,Dormant
C8566,2025-01-02,Dormant
C8567,2024-07-26,Active
C8568,2025-05-09,Dormant
C8569,2024-11-18,Dormant
C8570,2025-09-04,Active
C8571,2025-06-28,Dormant
C8572,2024-10-14,Dormant
C8573,2024-02-03,Active
C8574,2024-09-09,Active
C8575,2024-07-26,Active
C8576,2025-02-05,Dormant
C8577,2024-05-10,Active
C8578,2025-03-07,Dormant
C8579,2025-06-11,Dormant
C8580,2024-06-03,Active
C8581,2025-09-05,Dormant
C8582,2024-02-16,Active
C8583,2025-03-04,Dormant
C8584,2025-04-28,Active
C8585,2025-02-13,Active
C8586,2024-12-22,Active
C8587,2025-03-20,Dormant
C8588,2025-02-14,Dormant
C8589,2025-04-27,Dormant
C8590,2024-07-05,Active
C8591,2023-12-05,Dormant
C8592,2023-10-26,Active
C8593,2024-05-11,Active
C8594,2024-12-07,Dormant
C8595,2024-01-20,Active
C8596,2025-06-30,Dormant
C8597,2024-05-15,Dormant
C8598,2024-09-08,Active
C8599,2024-04-01,Active
C8600,2025-08-21,Dormant
C8601,2023-12-19,Dormant
C8602,2025-09-07,Dormant
C8603,2025-06-20,Active
C8604,2024-01-04,Dormant
C8605,2024-02-28,Active
C8606,2023-11-30,Active
C8607,2025-07-24,Active
C8608,2024-12-22,Active
C8609,2024-04-16,Active
C8610,2025-06-22,Dormant
C8611,2023-12-19,Active
C8612,2025-07-15,Active
C8613,2024-07-28,Dormant
C8614,2024-05-15,Active
C8615,2024-12-02,Dormant
C8616,2024-06-13,Active
C8617,2024-02-19,Dormant
C8618,2024-10-30,Active
C8619,2025-04-21,Active
C8620,2024-11-16,Dormant
C8621,2024-06-09,Dormant
C8622,2025-01-24,Active
C8623,2023-11-14,Dormant
C8624,2025-02-18,Dormant
C8625,2024-08-12,Active
C8626,2025-03-09,Dormant
C8627,2024-11-29,Dormant
C8628,2024-07-27,Active
C8629,2024-03-16,Active
C8630,2024-03-28,Dormant
C8631,2025-07-29,Active
C8632,2024-02-18,Active
C8633,2024-05-26,Active
C8634,2024-06-01,Dormant
C8635,2025-04-07,Active
C8636,2025-02-14,Active
C8637,2025-03-21,Dormant
C8638,2025-04-17,Dormant
C8639,2025-07-12,Dormant
C8640,2024-05-26,Active
C8641,2024-06-23,Active
C8642,2024-05-14,Active
C8643,2024-09-07,Active
C8644,2024-06-13,Active
C8645,2024-08-18,Active
C8646,2024-03-17,Active
C8647,2025-07-27,Active
C8648,2025-07-15,Active
C8649,2024-01-23,Dormant
C8650,2024-02-24,Dormant
C8651,2024-11-06,Active
