customer_id,entity_type,customer_name,jurisdiction,industry,account_open_date,last_kyc_review_date,risk_rating
C9150,INDIVIDUAL,Felix Miller,US,Wholesale Trade,2024-09-24,2023-08-02,High
C9151,INDIVIDUAL,Gabriel Miller,Offshore,Insurance Brokerage,2018-05-15,2022-02-11,Low
C9152,LEGAL_ENTITY,Crescent Finance Ltd,UK,Technology,2016-09-07,2022-06-24,Medium
C9153,INDIVIDUAL,Grace Miller,Offshore,Healthcare Services,2023-02-24,2021-03-13,Low
C9154,INDIVIDUAL,Hannah Miller,UK,Insurance Brokerage,2015-12-13,2023-07-26,Medium
C9155,INDIVIDUAL,Henry Miller,Offshore,Professional Services,2019-04-13,2021-10-01,Low
C9156,LEGAL_ENTITY,Elmwood Finance LLC,US,Media,2018-12-10,2024-01-11,Medium
C9157,LEGAL_ENTITY,Foxhall Finance BV,EU,Retail,2016-07-21,2021-05-15,Low
C9158,INDIVIDUAL,Hugo Miller,US,Manufacturing,2017-06-07,2022-08-10,Low
C9159,LEGAL_ENTITY,Greenline Finance Inc,US,Luxury Goods,2015-11-24,2023-01-05,Low
C9160,INDIVIDUAL,Iris Miller,UK,Media,2019-12-21,2022-04-20,Low
C9161,LEGAL_ENTITY,Helix Finance SPC,Offshore,FinTech,2017-08-26,2022-08-05,Medium
C9162,INDIVIDUAL,Isaac Miller,EU,Insurance Brokerage,2023-02-12,2021-09-14,Low
C9163,INDIVIDUAL,Jade Miller,UK,Energy,2016-12-10,2023-01-22,Medium
C9164,INDIVIDUAL,James Miller,EU,Consulting,2024-11-22,2021-08-09,Low
C9165,INDIVIDUAL,Jasper Miller,UK,Import/Export,2020-04-10,2023-07-09,Medium
C9166,LEGAL_ENTITY,Inverness Finance Corp,US,Consulting,2023-06-19,2022-02-26,Low
C9167,INDIVIDUAL,Julia Miller,UK,Shipping,2025-08-18,2021-08-28,Low
C9168,INDIVIDUAL,Julian Miller,EU,Software,2015-02-13,2022-11-20,Low
C9169,LEGAL_ENTITY,Jasper Finance BV,EU,Private Investment,2024-11-18,2023-02-22,Low
C9170,LEGAL_ENTITY,Kingsley Finance Corp,US,Hospitality,2018-04-11,2023-05-01,Medium
C9171,LEGAL_ENTITY,Linden Finance LLC,US,Shipping,2023-07-23,2022-01-31,Low
C9172,INDIVIDUAL,Kara Miller,US,Private Investment,2020-09-19,2024-03-19,High
C9173,INDIVIDUAL,Kevin Miller,US,Import/Export,2024-10-07,2022-02-16,Low
C9174,LEGAL_ENTITY,Monarch Finance Ltd,UK,Mining Services,2023-05-07,2023-01-07,Low
C9175,LEGAL_ENTITY,Novaline Finance Corp,US,Asset Management,2022-02-23,2021-04-22,Low
C9176,INDIVIDUAL,Lena Miller,US,Retail,2023-09-14,2021-12-10,Low
C9177,INDIVIDUAL,Leon Miller,Offshore,Technology,2016-04-20,2023-01-07,Low
C9178,LEGAL_ENTITY,Orion Finance Holdings Ltd,Offshore,Professional Services,2018-10-15,2022-05-21,Medium
C9179,INDIVIDUAL,Liam Miller,US,Media,2020-06-18,2021-05-18,Low
C9180,INDIVIDUAL,Lila Miller,UK,Pharmaceuticals,2022-02-03,2022-04-21,Low
C9181,LEGAL_ENTITY,Apex Consulting Ltd,UK,Asset Management,2015-05-30,2024-04-16,High
C9182,INDIVIDUAL,Lucas Miller,EU,Construction,2017-02-13,2022-07-02,Medium
C9183,LEGAL_ENTITY,Aster Consulting Inc,US,Agribusiness,2021-01-16,2021-12-26,Low
C9184,INDIVIDUAL,Mason Miller,US,Energy,2024-09-17,2024-08-02,High
C9185,INDIVIDUAL,Maya Miller,UK,Technology,2025-09-24,2021-11-23,Low
C9186,LEGAL_ENTITY,Bluecrest Consulting Corp,US,Retail,2017-05-07,2022-05-27,Low
C9187,INDIVIDUAL,Mia Miller,EU,Manufacturing,2024-03-21,2021-11-20,Low
C9188,INDIVIDUAL,Naomi Miller,EU,Healthcare,2017-06-02,2021-05-14,Low
C9189,LEGAL_ENTITY,Bridgewater Consulting Inc,US,Asset Management,2018-11-06,2024-04-22,High
C9190,INDIVIDUAL,Nathan Miller,EU,Import/Export,2020-08-06,2022-03-08,Medium
C9191,INDIVIDUAL,Nina Miller,EU,Asset Management,2021-05-05,2023-11-13,Medium
C9192,LEGAL_ENTITY,Cedar Consulting Inc,US,Professional Services,2021-10-04,2021-12-07,Low
C9193,LEGAL_ENTITY,Clearpath Consulting Corp,US,Healthcare,2019-06-29,2022-12-23,Low
C9194,INDIVIDUAL,Noah Miller,Offshore,Energy Trading,2023-07-06,2022-08-28,Medium
C9195,INDIVIDUAL,Oliver Miller,EU,Media,2019-09-16,2024-08-03,High
C9196,LEGAL_ENTITY,Crown Consulting LLC,US,Construction,2019-02-10,2021-02-19,Low
C9197,LEGAL_ENTITY,Evergreen Consulting BV,EU,Professional Services,2021-12-01,2021-07-26,Low
C9198,INDIVIDUAL,Olivia Miller,EU,Insurance Brokerage,2017-04-18,2025-02-01,High
C9199,INDIVIDUAL,Oscar Miller,UK,FinTech,2020-04-18,2021-09-08,Low
C9200,LEGAL_ENTITY,Falcon Consulting BV,EU,Import/Export,2019-04-30,2022-12-15,Medium
C9201,INDIVIDUAL,Priya Miller,Offshore,Education,2026-02-08,2022-09-16,Low
C9202,INDIVIDUAL,Quinn Miller,US,Media,2015-11-01,2022-02-12,Low
C9203,INDIVIDUAL,Rafael Miller,EU,Shipping,2018-06-10,2021-09-07,Low
C9204,INDIVIDUAL,Rachel Miller,US,Professional Services,2019-11-26,2022-08-21,Low
C9205,INDIVIDUAL,Ruby Miller,EU,Private Investment,2015-05-06,2022-01-02,Low
C9206,INDIVIDUAL,Sofia Miller,UK,Shipping,2023-02-10,2022-09-01,Low
C9207,LEGAL_ENTITY,Fortress Consulting Ltd,UK,Energy,2019-07-24,2022-05-13,Low
C9208,INDIVIDUAL,Stella Miller,US,Telecom,2016-02-12,2024-01-30,Medium
C9209,INDIVIDUAL,Thomas Miller,EU,Healthcare,2025-06-03,2023-10-15,Medium
C9210,INDIVIDUAL,Valeria Miller,EU,Energy Trading,2017-09-19,2021-04-04,Low
C9211,LEGAL_ENTITY,Harbor Consulting LLP,UK,Asset Management,2025-11-06,2023-02-18,Low
C9212,INDIVIDUAL,Victor Miller,EU,Retail,2017-11-16,2023-12-31,Medium
C9213,LEGAL_ENTITY,Highland Consulting LLC,US,Education,2024-12-11,2021-10-06,Low
C9214,INDIVIDUAL,Zoe Miller,US,Consulting,2023-12-03,2022-02-15,Medium
C9215,INDIVIDUAL,Aaron Morales,US,Retail,2022-06-06,2021-05-27,Low
C9216,LEGAL_ENTITY,Ironwood Consulting Holdings Ltd,Offshore,Energy,2021-02-21,2022-12-16,Low
C9217,LEGAL_ENTITY,Keystone Consulting LLC,US,Shipping,2021-02-28,2022-06-10,Medium
C9218,INDIVIDUAL,Alice Morales,US,Construction,2025-01-28,2021-02-10,Low
C9219,LEGAL_ENTITY,Lighthouse Consulting BV,EU,Mining Services,2015-10-16,2023-12-08,High
C9220,LEGAL_ENTITY,Maple Consulting Ltd,UK,Education,2019-11-13,2021-06-12,Low
C9221,LEGAL_ENTITY,Northbridge Consulting BV,EU,Food Processing,2025-11-25,2023-10-12,Medium
C9222,INDIVIDUAL,Amelia Morales,US,Hospitality,2023-03-10,2021-07-11,Low
C9223,INDIVIDUAL,Andre Morales,EU,Software,2015-01-06,2022-08-20,Low
C9224,LEGAL_ENTITY,Oakridge Consulting LLP,UK,Software,2015-06-27,2023-02-13,Low
C9225,LEGAL_ENTITY,Pioneer Consulting Corp,US,Pharmaceuticals,2024-02-27,2022-02-25,Low
C9226,INDIVIDUAL,Angela Morales,Offshore,Healthcare,2020-11-18,2021-03-25,Low
C9227,INDIVIDUAL,Anita Morales,US,Real Estate,2015-03-10,2023-03-24,Low
C9228,LEGAL_ENTITY,PrimeArc Consulting Ltd,Offshore,Asset Management,2017-01-29,2022-06-09,Low
C9229,LEGAL_ENTITY,Quarry Consulting SA,EU,Education,2017-03-22,2023-10-15,Medium
C9230,LEGAL_ENTITY,Redwood Consulting Ltd,UK,FinTech,2024-06-10,2022-02-25,Low
C9231,INDIVIDUAL,Arthur Morales,EU,Food Processing,2018-09-13,2022-06-30,Low
C9232,INDIVIDUAL,Bianca Morales,US,Energy Trading,2017-11-02,2022-05-24,Low
C9233,LEGAL_ENTITY,Riverstone Consulting Corp,US,Education,2017-01-15,2022-09-18,Medium
C9234,INDIVIDUAL,Caleb Morales,US,Private Investment,2018-06-04,2022-06-27,Low
C9235,INDIVIDUAL,Camila Morales,US,Technology,2017-01-10,2022-02-14,Low
C9236,INDIVIDUAL,Carla Morales,US,Retail,2025-04-19,2023-04-19,Medium
C9237,INDIVIDUAL,Carmen Morales,UK,Healthcare Services,2023-02-02,2022-11-15,Low
C9238,LEGAL_ENTITY,Rosemont Consulting Corp,US,Private Investment,2018-01-22,2022-07-08,Medium
C9239,LEGAL_ENTITY,Sable Consulting BV,EU,Asset Management,2018-05-26,2021-11-15,Low
C9240,INDIVIDUAL,Charlotte Morales,US,Agribusiness,2018-02-09,2021-04-23,Low
C9241,LEGAL_ENTITY,Silvergate Consulting BV,EU,Healthcare Services,2017-07-30,2022-03-27,Medium
C9242,INDIVIDUAL,Claire Morales,US,Wholesale Trade,2020-11-16,2022-09-16,Low
C9243,INDIVIDUAL,Daniel Morales,EU,Logistics,2021-12-21,2023-01-25,Low
C9244,INDIVIDUAL,Daria Morales,US,Telecom,2025-09-23,2022-09-20,Medium
C9245,INDIVIDUAL,Diego Morales,US,Agribusiness,2023-10-20,2022-05-11,Low
C9246,INDIVIDUAL,Dylan Morales,EU,Technology,2022-03-25,2022-08-19,Low
C9247,INDIVIDUAL,Elena Morales,US,Import/Export,2015-11-03,2022-05-05,Low
C9248,INDIVIDUAL,Elijah Morales,US,Luxury Goods,2024-01-25,2022-06-25,Low
C9249,INDIVIDUAL,Emily Morales,UK,Software,2015-10-25,2022-09-11,Medium
C9250,INDIVIDUAL,Emma Morales,US,Professional Services,2018-01-03,2023-06-28,Medium
C9251,LEGAL_ENTITY,Stonebridge Consulting LLC,US,Technology,2018-11-06,2022-09-15,Medium
C9252,INDIVIDUAL,Eva Morales,US,Mining Services,2020-11-29,2021-08-21,Low
C9253,INDIVIDUAL,Felix Morales,Offshore,Private Investment,2023-07-21,2022-05-24,Low
C9254,INDIVIDUAL,Gabriel Morales,US,Technology,2023-09-11,2023-08-27,High
C9255,INDIVIDUAL,Grace Morales,EU,Healthcare,2017-05-22,2022-08-11,Low
C9256,INDIVIDUAL,Hannah Morales,EU,Manufacturing,2015-07-07,2022-05-18,Low
C9257,INDIVIDUAL,Henry Morales,EU,Consulting,2018-11-06,2022-09-24,Low
C9258,INDIVIDUAL,Hugo Morales,EU,Real Estate,2021-05-13,2022-09-03,Low
C9259,LEGAL_ENTITY,Summit Consulting Corp,US,Professional Services,2015-11-10,2022-09-09,Low
C9260,INDIVIDUAL,Iris Morales,US,FinTech,2022-03-03,2022-02-08,Low
C9261,INDIVIDUAL,Isaac Morales,US,Pharmaceuticals,2023-12-07,2022-02-07,Low
C9262,INDIVIDUAL,Jade Morales,US,Wholesale Trade,2019-02-14,2023-03-03,Low
C9263,INDIVIDUAL,James Morales,US,Mining Services,2018-06-11,2022-08-13,Low
C9264,INDIVIDUAL,Jasper Morales,EU,Agribusiness,2020-11-26,2021-09-17,Low
C9265,INDIVIDUAL,Julia Morales,UK,Agribusiness,2024-08-24,2022-04-16,Medium
C9266,INDIVIDUAL,Julian Morales,US,Insurance Brokerage,2017-05-19,2022-03-07,Medium
C9267,INDIVIDUAL,Kara Morales,US,Insurance Brokerage,2018-10-22,2021-07-08,Low
C9268,LEGAL_ENTITY,Tamarind Consulting Inc,US,Asset Management,2024-03-02,2021-11-14,Low
C9269,LEGAL_ENTITY,Trinity Consulting LLC,US,Consulting,2022-09-17,2023-05-06,Medium
C9270,LEGAL_ENTITY,Valiant Consulting Corp,US,Real Estate,2020-03-21,2022-09-26,Low
C9271,INDIVIDUAL,Kevin Morales,US,Private Investment,2017-07-06,2023-06-29,Medium
C9272,INDIVIDUAL,Lena Morales,UK,Telecom,2019-04-21,2022-02-27,Low
C9273,INDIVIDUAL,Leon Morales,US,Insurance Brokerage,2024-08-03,2023-03-26,Low
C9274,INDIVIDUAL,Liam Morales,UK,Hospitality,2023-10-25,2021-10-29,Low
C9275,INDIVIDUAL,Lila Morales,Offshore,Healthcare Services,2022-03-19,2021-10-09,Low
C9276,INDIVIDUAL,Lucas Morales,Offshore,Software,2023-10-04,2021-03-28,Low
C9277,LEGAL_ENTITY,Westhaven Consulting Corp,US,Healthcare,2016-08-19,2023-01-13,Medium
C9278,INDIVIDUAL,Mason Morales,Offshore,Private Investment,2025-09-12,2023-10-11,Medium
C9279,INDIVIDUAL,Maya Morales,EU,Healthcare,2023-02-19,2023-11-29,High
C9280,LEGAL_ENTITY,Windward Consulting Corp,US,Food Processing,2020-01-30,2023-10-29,Medium
C9281,INDIVIDUAL,Mia Morales,UK,Software,2026-01-04,2024-07-10,High
C9282,INDIVIDUAL,Naomi Morales,US,Pharmaceuticals,2022-11-30,2021-10-26,Low
C9283,INDIVIDUAL,Nathan Morales,US,Shipping,2016-04-03,2023-06-25,Medium
C9284,INDIVIDUAL,Nina Morales,US,Asset Management,2021-07-20,2023-10-02,High
C9285,INDIVIDUAL,Noah Morales,UK,Software,2018-04-13,2022-01-05,Low
C9286,LEGAL_ENTITY,Yarrow Consulting SPC,Offshore,Asset Management,2015-10-17,2023-07-20,Medium
C9287,INDIVIDUAL,Oliver Morales,Offshore,Education,2025-09-20,2023-03-24,Low
C9288,LEGAL_ENTITY,Zenith Consulting GmbH,EU,Private Investment,2020-08-10,2022-02-15,Low
C9289,LEGAL_ENTITY,Larkspur Consulting Ltd,UK,Agribusiness,2015-11-23,2022-05-05,Low
C9290,INDIVIDUAL,Olivia Morales,UK,Hospitality,2022-02-18,2021-06-11,Low
C9291,LEGAL_ENTITY,Meridian Consulting Corp,US,Asset Management,2022-10-28,2022-01-31,Low
C9292,INDIVIDUAL,Oscar Morales,EU,Insurance Brokerage,2025-05-30,2023-03-17,Low
C9293,INDIVIDUAL,Priya Morales,US,Education,2017-05-21,2022-07-27,Low
C9294,INDIVIDUAL,Quinn Morales,Offshore,Manufacturing,2025-10-22,2022-07-19,Low
C9295,INDIVIDUAL,Rafael Morales,EU,Hospitality,2016-08-11,2022-05-03,Low
C9296,LEGAL_ENTITY,Northgate Consulting SA,EU,Energy Trading,2015-02-23,2023-05-05,High
C9297,INDIVIDUAL,Rachel Morales,EU,Agribusiness,2017-01-28,2024-01-19,Medium
C9298,INDIVIDUAL,Ruby Morales,EU,Logistics,2016-12-03,2023-04-15,Medium
C9299,INDIVIDUAL,Sofia Morales,US,Energy Trading,2021-11-07,2023-03-13,Low
C9300,INDIVIDUAL,Stella Morales,EU,Telecom,2019-06-24,2024-10-01,High
C9301,LEGAL_ENTITY,Crescent Consulting Inc,US,Pharmaceuticals,2025-12-10,2021-02-14,Low
C9302,INDIVIDUAL,Thomas Morales,US,Retail,2023-08-07,2024-06-16,High
C9303,INDIVIDUAL,Valeria Morales,EU,Pharmaceuticals,2017-02-03,2023-11-03,High
C9304,INDIVIDUAL,Victor Morales,EU,Retail,2016-01-13,2023-08-31,High
C9305,LEGAL_ENTITY,Elmwood Consulting GmbH,EU,Consulting,2021-08-09,2022-07-04,Low
C9306,INDIVIDUAL,Zoe Morales,US,FinTech,2026-01-10,2023-09-11,Medium
C9307,INDIVIDUAL,Aaron Morgan,US,Food Processing,2023-07-02,2021-10-29,Low
C9308,INDIVIDUAL,Alice Morgan,EU,Insurance Brokerage,2015-03-31,2023-02-17,Medium
C9309,INDIVIDUAL,Amelia Morgan,US,Agribusiness,2020-05-01,2023-10-28,High
C9310,INDIVIDUAL,Andre Morgan,EU,Construction,2015-02-11,2022-05-08,Low
C9311,INDIVIDUAL,Angela Morgan,UK,Luxury Goods,2025-02-07,2023-01-15,Low
C9312,INDIVIDUAL,Anita Morgan,EU,Luxury Goods,2024-10-02,2022-06-15,Medium
C9313,INDIVIDUAL,Arthur Morgan,US,Professional Services,2020-05-16,2021-09-26,Low
C9314,INDIVIDUAL,Bianca Morgan,EU,Telecom,2024-09-13,2023-02-17,Low
C9315,INDIVIDUAL,Caleb Morgan,EU,Food Processing,2019-12-25,2023-04-12,Medium
C9316,LEGAL_ENTITY,Foxhall Consulting SPC,Offshore,Professional Services,2022-06-12,2023-02-18,Low
C9317,INDIVIDUAL,Camila Morgan,US,Private Investment,2020-11-25,2023-06-22,Medium
C9318,LEGAL_ENTITY,Greenline Consulting SPC,Offshore,Logistics,2024-07-04,2022-05-15,Low
C9319,INDIVIDUAL,Carla Morgan,UK,Consulting,2025-06-04,2023-09-20,High
C9320,INDIVIDUAL,Carmen Morgan,UK,Food Processing,2021-10-22,2023-03-19,High
C9321,INDIVIDUAL,Charlotte Morgan,US,Agribusiness,2024-05-28,2021-10-15,Low
C9322,INDIVIDUAL,Claire Morgan,EU,Insurance Brokerage,2022-01-04,2022-01-07,Low
C9323,INDIVIDUAL,Daniel Morgan,US,Insurance Brokerage,2022-01-04,2023-05-05,High
C9324,LEGAL_ENTITY,Helix Consulting BV,EU,Healthcare Services,2023-08-19,2022-07-06,Low
C9325,LEGAL_ENTITY,Inverness Consulting Inc,US,Asset Management,2020-12-09,2023-03-09,Low
C9326,INDIVIDUAL,Daria Morgan,US,Technology,2016-06-03,2023-06-18,Medium
C9327,INDIVIDUAL,Diego Morgan,EU,Consulting,2020-08-01,2021-10-03,Low
C9328,INDIVIDUAL,Dylan Morgan,US,Education,2017-05-01,2023-01-14,Low
C9329,INDIVIDUAL,Elena Morgan,US,Asset Management,2025-11-19,2023-02-17,Medium
C9330,LEGAL_ENTITY,Jasper Consulting GmbH,EU,Media,2020-04-02,2023-03-28,Medium
C9331,INDIVIDUAL,Elijah Morgan,EU,Construction,2019-05-11,2022-06-15,Medium
C9332,LEGAL_ENTITY,Kingsley Consulting GmbH,EU,Telecom,2017-06-07,2022-06-17,Medium
C9333,LEGAL_ENTITY,Linden Consulting SPC,Offshore,Manufacturing,2017-03-07,2023-02-04,Low
C9334,INDIVIDUAL,Emily Morgan,US,Logistics,2016-09-08,2022-08-28,Low
C9335,INDIVIDUAL,Emma Morgan,EU,Construction,2015-04-01,2022-08-20,Low
C9336,INDIVIDUAL,Eva Morgan,US,Telecom,2015-10-21,2021-11-22,Low
C9337,LEGAL_ENTITY,Monarch Consulting Ltd,Offshore,Insurance Brokerage,2021-06-21,2022-12-17,Low
C9338,INDIVIDUAL,Felix Morgan,US,FinTech,2019-06-30,2021-08-21,Low
C9339,INDIVIDUAL,Gabriel Morgan,US,Real Estate,2017-12-02,2022-03-27,Low
C9340,LEGAL_ENTITY,Novaline Consulting Corp,US,Asset Management,2015-12-13,2023-03-07,Medium
C9341,INDIVIDUAL,Grace Morgan,EU,Luxury Goods,2017-01-24,2022-10-28,Low
C9342,INDIVIDUAL,Hannah Morgan,UK,Luxury Goods,2017-04-01,2021-10-10,Low
C9343,LEGAL_ENTITY,Orion Consulting Corp,US,Logistics,2016-07-03,2022-06-30,Medium
C9344,LEGAL_ENTITY,Apex Capital Inc,US,Asset Management,2019-10-08,2022-03-31,Low
C9345,LEGAL_ENTITY,Aster Capital Ltd,UK,Agribusiness,2019-03-11,2023-07-24,Medium
C9346,LEGAL_ENTITY,Bluecrest Capital Corp,US,Healthcare,2025-01-26,2023-10-08,Medium
C9347,INDIVIDUAL,Henry Morgan,US,Luxury Goods,2025-12-02,2021-12-05,Low
C9348,INDIVIDUAL,Hugo Morgan,UK,Food Processing,2019-08-21,2022-07-13,Medium
C9349,INDIVIDUAL,Iris Morgan,US,Telecom,2024-07-01,2021-04-24,Low
C9350,INDIVIDUAL,Isaac Morgan,EU,Real Estate,2023-12-26,2021-08-01,Low
C9351,INDIVIDUAL,Jade Morgan,EU,Hospitality,2023-02-23,2023-07-16,Medium
C9352,INDIVIDUAL,James Morgan,EU,Education,2024-08-17,2021-06-09,Low
C9353,INDIVIDUAL,Jasper Morgan,US,Food Processing,2022-09-12,2021-09-26,Low
C9354,INDIVIDUAL,Julia Morgan,US,Professional Services,2023-09-25,2022-04-04,Low
C9355,INDIVIDUAL,Julian Morgan,EU,Construction,2024-05-31,2022-07-02,Medium
C9356,INDIVIDUAL,Kara Morgan,US,Agribusiness,2019-07-04,2023-06-04,Medium
C9357,LEGAL_ENTITY,Bridgewater Capital LLP,UK,Asset Management,2023-03-22,2023-01-26,Low
C9358,INDIVIDUAL,Kevin Morgan,US,Private Investment,2016-08-08,2023-11-15,Medium
C9359,INDIVIDUAL,Lena Morgan,US,Import/Export,2016-08-13,2023-11-02,Medium
C9360,INDIVIDUAL,Leon Morgan,Offshore,Manufacturing,2018-04-22,2024-03-27,High
C9361,LEGAL_ENTITY,Cedar Capital Corp,US,Technology,2023-08-24,2022-06-04,Low
C9362,INDIVIDUAL,Liam Morgan,UK,Import/Export,2015-07-27,2021-08-26,Low
C9363,INDIVIDUAL,Lila Morgan,EU,Software,2017-01-01,2022-04-02,Low
C9364,LEGAL_ENTITY,Clearpath Capital Ltd,Offshore,Education,2020-09-26,2023-01-03,Low
C9365,INDIVIDUAL,Lucas Morgan,US,Shipping,2024-06-06,2021-09-21,Low
C9366,INDIVIDUAL,Mason Morgan,UK,Import/Export,2015-09-19,2022-07-10,Low
C9367,INDIVIDUAL,Maya Morgan,EU,Mining Services,2021-09-07,2022-09-25,Medium
C9368,LEGAL_ENTITY,Crown Capital SA,EU,Luxury Goods,2018-06-05,2022-02-24,Low
C9369,INDIVIDUAL,Mia Morgan,US,Private Investment,2020-11-02,2021-08-26,Low
C9370,LEGAL_ENTITY,Evergreen Capital Corp,US,Wholesale Trade,2019-04-30,2023-01-16,Low
C9371,INDIVIDUAL,Naomi Morgan,US,Hospitality,2018-08-04,2021-11-04,Low
C9372,LEGAL_ENTITY,Falcon Capital Ltd,UK,Healthcare Services,2024-02-11,2024-08-10,High
C9373,INDIVIDUAL,Nathan Morgan,EU,Hospitality,2025-06-26,2023-05-23,Medium
C9374,INDIVIDUAL,Nina Morgan,Offshore,Hospitality,2021-02-15,2021-06-16,Low
C9375,INDIVIDUAL,Noah Morgan,EU,Energy Trading,2018-08-23,2022-03-01,Low
C9376,INDIVIDUAL,Oliver Morgan,UK,Insurance Brokerage,2018-11-08,2022-10-09,Medium
C9377,LEGAL_ENTITY,Fortress Capital LLP,UK,Professional Services,2017-02-06,2022-06-10,Low
C9378,INDIVIDUAL,Olivia Morgan,EU,Insurance Brokerage,2020-10-29,2023-06-26,Medium
C9379,INDIVIDUAL,Oscar Morgan,US,Energy,2023-12-14,2023-12-26,Medium
C9380,INDIVIDUAL,Priya Morgan,US,Insurance Brokerage,2018-06-10,2023-04-10,Medium
C9381,INDIVIDUAL,Quinn Morgan,EU,Food Processing,2024-08-26,2022-08-27,Medium
C9382,INDIVIDUAL,Rafael Morgan,US,Telecom,2017-02-10,2022-04-20,Low
C9383,LEGAL_ENTITY,Harbor Capital BV,EU,Software,2017-07-16,2023-12-25,High
C9384,LEGAL_ENTITY,Highland Capital SA,EU,Healthcare,2015-01-22,2022-02-02,Medium
C9385,LEGAL_ENTITY,Ironwood Capital SA,EU,Consulting,2021-10-21,2022-10-19,Low
C9386,LEGAL_ENTITY,Keystone Capital BV,EU,Wholesale Trade,2015-07-18,2022-04-09,Medium
C9387,LEGAL_ENTITY,Lighthouse Capital BV,EU,FinTech,2021-09-04,2023-06-05,Medium
C9388,INDIVIDUAL,Rachel Morgan,UK,Energy Trading,2017-06-16,2021-11-02,Low
C9389,LEGAL_ENTITY,Maple Capital SA,EU,Mining Services,2024-08-01,2021-11-02,Low
C9390,LEGAL_ENTITY,Northbridge Capital BV,EU,Professional Services,2023-08-27,2023-05-26,High
C9391,INDIVIDUAL,Ruby Morgan,Offshore,Private Investment,2016-10-16,2021-12-02,Low
C9392,INDIVIDUAL,Sofia Morgan,EU,Professional Services,2016-07-19,2023-05-31,High
C9393,INDIVIDUAL,Stella Morgan,US,Pharmaceuticals,2025-06-09,2022-08-11,Low
C9394,LEGAL_ENTITY,Oakridge Capital LLC,US,Software,2023-09-26,2022-09-08,Low
C9395,LEGAL_ENTITY,Pioneer Capital LLP,UK,Construction,2023-07-12,2022-12-24,Medium
C9396,INDIVIDUAL,Thomas Morgan,Offshore,Insurance Brokerage,2019-04-02,2021-12-24,Low
C9397,INDIVIDUAL,Valeria Morgan,EU,Luxury Goods,2021-02-28,2024-08-29,High
C9398,LEGAL_ENTITY,PrimeArc Capital GmbH,EU,Media,2023-04-13,2021-05-03,Low
C9399,INDIVIDUAL,Victor Morgan,UK,Telecom,2019-11-14,2021-02-19,Low
C9400,INDIVIDUAL,Zoe Morgan,Offshore,Media,2016-08-19,2021-02-17,Low
C9401,LEGAL_ENTITY,Quarry Capital GmbH,EU,Real Estate,2021-12-18,2023-07-14,Medium
C9402,INDIVIDUAL,Aaron Morris,EU,Energy Trading,2018-06-29,2023-09-26,High
C9403,LEGAL_ENTITY,Redwood Capital GmbH,EU,Media,2024-01-23,2023-05-23,Medium
C9404,LEGAL_ENTITY,Riverstone Capital Inc,US,Agribusiness,2023-06-18,2022-03-09,Low
C9405,INDIVIDUAL,Alice Morris,Offshore,Food Processing,2015-01-05,2023-08-14,Medium
C9406,INDIVIDUAL,Amelia Morris,US,Manufacturing,2025-08-31,2021-10-23,Low
C9407,INDIVIDUAL,Andre Morris,EU,Shipping,2025-05-21,2022-11-26,Low
C9408,LEGAL_ENTITY,Rosemont Capital GmbH,EU,Consulting,2015-07-09,2023-09-27,High
C9409,LEGAL_ENTITY,Sable Capital SA,EU,Energy,2021-12-13,2022-08-03,Low
C9410,INDIVIDUAL,Angela Morris,UK,Shipping,2016-07-31,2022-12-27,Medium
C9411,INDIVIDUAL,Anita Morris,US,Pharmaceuticals,2015-12-14,2022-03-23,Low
C9412,LEGAL_ENTITY,Silvergate Capital Holdings Ltd,Offshore,Healthcare Services,2020-02-10,2022-12-08,Low
C9413,INDIVIDUAL,Arthur Morris,UK,Import/Export,2022-03-14,2022-07-23,Low
C9414,LEGAL_ENTITY,Stonebridge Capital GmbH,EU,Technology,2025-02-02,2021-03-16,Low
C9415,INDIVIDUAL,Bianca Morris,EU,Professional Services,2016-10-02,2022-04-01,Low
C9416,INDIVIDUAL,Caleb Morris,EU,Professional Services,2024-06-18,2022-03-25,Low
C9417,INDIVIDUAL,Camila Morris,US,Food Processing,2025-11-25,2021-02-21,Low
C9418,INDIVIDUAL,Carla Morris,US,Healthcare Services,2025-11-25,2021-09-09,Low
C9419,LEGAL_ENTITY,Summit Capital GmbH,EU,Software,2024-11-23,2022-04-15,Low
C9420,LEGAL_ENTITY,Tamarind Capital BV,EU,Technology,2021-05-12,2023-02-01,Low
C9421,LEGAL_ENTITY,Trinity Capital Corp,US,Luxury Goods,2024-03-26,2023-05-07,Medium
C9422,INDIVIDUAL,Carmen Morris,US,Logistics,2022-05-31,2021-03-14,Low
C9423,INDIVIDUAL,Charlotte Morris,UK,Professional Services,2021-07-31,2023-08-25,Medium
C9424,LEGAL_ENTITY,Valiant Capital LLC,US,Professional Services,2024-01-19,2024-01-23,Medium
C9425,LEGAL_ENTITY,Westhaven Capital SPC,Offshore,Professional Services,2016-12-11,2021-09-13,Low
C9426,LEGAL_ENTITY,Windward Capital GmbH,EU,Private Investment,2019-01-04,2022-10-08,Low
C9427,INDIVIDUAL,Claire Morris,US,Luxury Goods,2015-07-03,2022-02-17,Medium
C9428,LEGAL_ENTITY,Yarrow Capital BV,EU,Education,2015-11-12,2023-10-21,Medium
