customer_id,dimension,passed,status,evaluation_details,findings,remediation_required,next_review_date
C060,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2029-01-21', 'verification_date': '2025-04-02', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 372, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2029-01-21)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-04-02, days remaining: 358)']",True,2028-04-08
C061,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2032-05-27', 'verification_date': '2024-04-01', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 738, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2032-05-27)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 8 days (verified: 2024-04-01, refresh: 730 days)']",True,2028-04-08
C062,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2034-06-20', 'verification_date': '2025-01-15', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 449, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2034-06-20)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-01-15, days remaining: 281)']",True,2028-04-08
C063,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'High', 'jurisdiction': 'EU', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2027-01-08', 'verification_date': '2022-09-25', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1292, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2027-01-08)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 562 days (verified: 2022-09-25, refresh: 730 days)']",True,2028-04-08
C064,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'UK', 'id_documents_found': 2, 'best_document_type': None, 'document_expiry_date': '2031-12-26', 'verification_date': '2024-12-05', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 490, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2031-12-26)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2024-12-05, days remaining: 240)']",True,2028-04-08
C065,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2034-08-16', 'verification_date': '2025-01-08', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 456, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2034-08-16)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-01-08, days remaining: 274)']",True,2028-04-08
C066,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2028-08-11', 'verification_date': '2022-02-19', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1510, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2028-08-11)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 780 days (verified: 2022-02-19, refresh: 730 days)']",True,2028-04-08
C067,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2024-11-13', 'verification_date': '2019-12-27', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2295, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 512 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1565 days (verified: 2019-12-27, refresh: 730 days)']",True,2028-04-08
C068,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2034-11-15', 'verification_date': '2025-12-04', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 126, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2034-11-15)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-12-04, days remaining: 604)']",True,2028-04-08
C069,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2024-12-05', 'verification_date': '2020-04-11', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2189, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 490 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1459 days (verified: 2020-04-11, refresh: 730 days)']",True,2028-04-08
C070,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2021-12-20', 'verification_date': '2016-10-04', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 3474, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 1571 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 2744 days (verified: 2016-10-04, refresh: 730 days)']",True,2028-04-08
C071,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2023-12-08', 'verification_date': '2020-02-04', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2256, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 853 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1526 days (verified: 2020-02-04, refresh: 730 days)']",True,2028-04-08
C072,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2031-01-27', 'verification_date': '2021-10-02', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1650, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2031-01-27)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 920 days (verified: 2021-10-02, refresh: 730 days)']",True,2028-04-08
C073,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'EU', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2028-09-26', 'verification_date': '2019-05-30', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2506, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2028-09-26)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1776 days (verified: 2019-05-30, refresh: 730 days)']",True,2028-04-08
C074,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'EU', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2026-01-19', 'verification_date': '2019-07-06', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2469, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 80 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1739 days (verified: 2019-07-06, refresh: 730 days)']",True,2028-04-08
C075,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2023-07-10', 'verification_date': '2015-07-26', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 3910, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 1004 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 3180 days (verified: 2015-07-26, refresh: 730 days)']",True,2028-04-08
C076,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2030-12-25', 'verification_date': '2024-01-15', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 815, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2030-12-25)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 85 days (verified: 2024-01-15, refresh: 730 days)']",True,2028-04-08
C077,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2025-03-29', 'verification_date': '2021-10-27', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1625, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 376 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 895 days (verified: 2021-10-27, refresh: 730 days)']",True,2028-04-08
C078,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 2, 'best_document_type': None, 'document_expiry_date': '2032-10-24', 'verification_date': '2025-07-04', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 279, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2032-10-24)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-07-04, days remaining: 451)']",True,2028-04-08
C079,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2022-10-16', 'verification_date': '2019-05-02', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2534, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 1271 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1804 days (verified: 2019-05-02, refresh: 730 days)']",True,2028-04-08
C080,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2024-06-29', 'verification_date': '2023-04-20', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1085, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 649 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 355 days (verified: 2023-04-20, refresh: 730 days)']",True,2028-04-08
C081,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2023-12-01', 'verification_date': '2021-10-30', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1622, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 860 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 892 days (verified: 2021-10-30, refresh: 730 days)']",True,2028-04-08
C082,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2026-01-29', 'verification_date': '2021-07-11', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1733, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2026-01-29)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1003 days (verified: 2021-07-11, refresh: 730 days)']",True,2028-04-08
C083,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2024-09-21', 'verification_date': '2021-11-22', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1599, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 565 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 869 days (verified: 2021-11-22, refresh: 730 days)']",True,2028-04-08
C084,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2028-06-07', 'verification_date': '2022-04-07', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1463, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2028-06-07)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 733 days (verified: 2022-04-07, refresh: 730 days)']",True,2028-04-08
C085,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2026-01-16', 'verification_date': '2020-07-19', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2090, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 83 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1360 days (verified: 2020-07-19, refresh: 730 days)']",True,2028-04-08
C086,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'High', 'jurisdiction': 'Offshore', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2030-09-06', 'verification_date': '2023-12-27', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 834, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2030-09-06)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 104 days (verified: 2023-12-27, refresh: 730 days)']",True,2028-04-08
C087,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2025-06-25', 'verification_date': '2025-02-28', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 405, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 288 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-02-28, days remaining: 325)']",True,2028-04-08
C088,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'EU', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2024-07-22', 'verification_date': '2022-06-27', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 1382, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 626 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 652 days (verified: 2022-06-27, refresh: 730 days)']",True,2028-04-08
C089,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2028-01-26', 'verification_date': '2020-09-04', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2043, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2028-01-26)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1313 days (verified: 2020-09-04, refresh: 730 days)']",True,2028-04-08
C090,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2030-05-08', 'verification_date': '2023-11-18', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 873, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2030-05-08)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 143 days (verified: 2023-11-18, refresh: 730 days)']",True,2028-04-08
C091,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2024-03-23', 'verification_date': '2019-10-18', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2365, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 747 days ago (None, grace period: 365 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1635 days (verified: 2019-10-18, refresh: 730 days)']",True,2028-04-08
C092,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2029-05-31', 'verification_date': '2020-07-06', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 2103, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2029-05-31)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 1373 days (verified: 2020-07-06, refresh: 730 days)']",True,2028-04-08
C093,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2026-02-20', 'verification_date': '2024-10-26', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 530, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2026-02-20)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2024-10-26, days remaining: 200)']",True,2028-04-08
C094,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'EU', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2023-10-28', 'verification_date': '2016-12-29', 'verification_method': 'Manual', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 3388, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 894 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 2658 days (verified: 2016-12-29, refresh: 730 days)']",True,2028-04-08
C095,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2028-04-26', 'verification_date': '2023-08-02', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 981, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2028-04-26)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 251 days (verified: 2023-08-02, refresh: 730 days)']",True,2028-04-08
C096,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 2, 'best_document_type': None, 'document_expiry_date': '2035-09-03', 'verification_date': '2025-09-29', 'verification_method': 'KYC_API', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 192, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2035-09-03)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-09-29, days remaining: 538)']",True,2028-04-08
C097,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'EU', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2026-03-25', 'verification_date': '2025-10-15', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 176, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 15 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-10-15, days remaining: 554)']",True,2028-04-08
C098,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2031-09-18', 'verification_date': '2024-02-10', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_VERIFICATION_STALE', 'days_since_verification': 789, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2031-09-18)', '[WARN] Name discrepancy between ID and customer record', '[WARN] Verification overdue by 59 days (verified: 2024-02-10, refresh: 730 days)']",True,2028-04-08
C099,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'id_documents_found': 1, 'best_document_type': None, 'document_expiry_date': '2025-12-13', 'verification_date': '2025-07-30', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 253, 'cdd_refresh_cycle_days': 730}","['[FAIL] Document expired 117 days ago (None, grace period: 0 days)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2025-07-30, days remaining: 477)']",True,2028-04-08
C100,IdentityVerification,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'id_documents_found': 2, 'best_document_type': None, 'document_expiry_date': '2030-02-14', 'verification_date': '2024-12-13', 'verification_method': 'In-branch', 'compliance_status': 'NON_COMPLIANT_DATA_DISCREPANCY', 'days_since_verification': 482, 'cdd_refresh_cycle_days': 730}","['[PASS] Document current: None (expires: 2030-02-14)', '[WARN] Name discrepancy between ID and customer record', '[PASS] Verification current (verified: 2024-12-13, days remaining: 248)']",True,2028-04-08
C001,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C002,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C003,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C004,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C005,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C006,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C007,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C008,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C009,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C010,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C011,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C012,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C013,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C014,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C015,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C016,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C017,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C018,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C019,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C020,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C021,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C022,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C023,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C024,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C025,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C026,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C027,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C028,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C029,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C030,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C031,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C032,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C033,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C034,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C035,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C036,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C037,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C038,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C039,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C040,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C041,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C042,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C043,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C044,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C045,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C046,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C047,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C048,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C049,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C050,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C051,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C052,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C053,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
C054,ProofOfAddress,False,Error,{},"[""Evaluation error: 'document_category'""]",True,2026-04-09
